# ---------------------------------- WARNING ----------------------------------------,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,
# may not have received Director's approval. Any such data values are qualified,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,
# for any damages resulting from its use.,,,,
#,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,
#,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,
#,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,
# retrieved: 2018-06-21 10:28:26 EDT       (vaww01),,,,
#,,,,
# Data for the following 1 site(s) are contained in this file,,,,
"#    USGS 08263500 RIO GRANDE NEAR CERRO, NM",,,,
# -----------------------------------------------------------------------------------,,,,
#,,,,
# Data provided for site 08263500,,,,
#            TS   parameter     statistic     Description,,,,
"#         99683       00060     00003     Discharge, cubic feet per second (Mean)",,,,
#,,,,
# Data-value qualification codes included in this output:,,,,
#        ,,,,
#     A  Approved for publication -- Processing and review completed.,,,,
#     P  Provisional data subject to revision.,,,,
#     <  Actual value is known to be less than reported value.,,,,
#     e  Value has been estimated.,,,,
# ,,,,
agency,guage_no,date,discharge,discharge_code
USGS,8263500,12/12/1965,593,A
USGS,8263500,12/13/1965,583,A
USGS,8263500,12/14/1965,517,A
USGS,8263500,12/15/1965,492,A
USGS,8263500,12/16/1965,357,A
USGS,8263500,12/17/1965,312,A
USGS,8263500,12/18/1965,331,A
USGS,8263500,12/19/1965,320,A
USGS,8263500,12/20/1965,300,A
USGS,8263500,12/21/1965,280,A
USGS,8263500,12/22/1965,360,A
USGS,8263500,12/23/1965,410,A
USGS,8263500,12/24/1965,440,A
USGS,8263500,12/25/1965,400,A
USGS,8263500,12/26/1965,390,A
USGS,8263500,12/27/1965,390,A
USGS,8263500,12/28/1965,410,A
USGS,8263500,12/29/1965,420,A
USGS,8263500,12/30/1965,450,A
USGS,8263500,12/31/1965,440,A
USGS,8263500,1/1/1966,460,A
USGS,8263500,1/2/1966,460,A
USGS,8263500,1/3/1966,450,A
USGS,8263500,1/4/1966,420,A
USGS,8263500,1/5/1966,392,A
USGS,8263500,1/6/1966,384,A
USGS,8263500,1/7/1966,377,A
USGS,8263500,1/8/1966,393,A
USGS,8263500,1/9/1966,412,A
USGS,8263500,1/10/1966,430,A
USGS,8263500,1/11/1966,442,A
USGS,8263500,1/12/1966,444,A
USGS,8263500,1/13/1966,444,A
USGS,8263500,1/14/1966,430,A
USGS,8263500,1/15/1966,444,A
USGS,8263500,1/16/1966,420,A
USGS,8263500,1/17/1966,410,A
USGS,8263500,1/18/1966,414,A
USGS,8263500,1/19/1966,416,A
USGS,8263500,1/20/1966,384,A
USGS,8263500,1/21/1966,416,A
USGS,8263500,1/22/1966,392,A
USGS,8263500,1/23/1966,378,A
USGS,8263500,1/24/1966,369,A
USGS,8263500,1/25/1966,366,A
USGS,8263500,1/26/1966,346,A
USGS,8263500,1/27/1966,350,A
USGS,8263500,1/28/1966,344,A
USGS,8263500,1/29/1966,344,A
USGS,8263500,1/30/1966,346,A
USGS,8263500,1/31/1966,351,A
USGS,8263500,2/1/1966,362,A
USGS,8263500,2/2/1966,366,A
USGS,8263500,2/3/1966,368,A
USGS,8263500,2/4/1966,360,A
USGS,8263500,2/5/1966,364,A
USGS,8263500,2/6/1966,364,A
USGS,8263500,2/7/1966,373,A
USGS,8263500,2/8/1966,386,A
USGS,8263500,2/9/1966,375,A
USGS,8263500,2/10/1966,378,A
USGS,8263500,2/11/1966,390,A
USGS,8263500,2/12/1966,380,A
USGS,8263500,2/13/1966,384,A
USGS,8263500,2/14/1966,375,A
USGS,8263500,2/15/1966,382,A
USGS,8263500,2/16/1966,378,A
USGS,8263500,2/17/1966,369,A
USGS,8263500,2/18/1966,380,A
USGS,8263500,2/19/1966,378,A
USGS,8263500,2/20/1966,377,A
USGS,8263500,2/21/1966,378,A
USGS,8263500,2/22/1966,378,A
USGS,8263500,2/23/1966,378,A
USGS,8263500,2/24/1966,384,A
USGS,8263500,2/25/1966,392,A
USGS,8263500,2/26/1966,397,A
USGS,8263500,2/27/1966,409,A
USGS,8263500,2/28/1966,414,A
USGS,8263500,3/1/1966,422,A
USGS,8263500,3/2/1966,430,A
USGS,8263500,3/3/1966,424,A
USGS,8263500,3/4/1966,386,A
USGS,8263500,3/5/1966,371,A
USGS,8263500,3/6/1966,414,A
USGS,8263500,3/7/1966,434,A
USGS,8263500,3/8/1966,454,A
USGS,8263500,3/9/1966,476,A
USGS,8263500,3/10/1966,479,A
USGS,8263500,3/11/1966,515,A
USGS,8263500,3/12/1966,578,A
USGS,8263500,3/13/1966,648,A
USGS,8263500,3/14/1966,730,A
USGS,8263500,3/15/1966,836,A
USGS,8263500,3/16/1966,921,A
USGS,8263500,3/17/1966,1080,A
USGS,8263500,3/18/1966,1100,A
USGS,8263500,3/19/1966,1010,A
USGS,8263500,3/20/1966,917,A
USGS,8263500,3/21/1966,908,A
USGS,8263500,3/22/1966,950,A
USGS,8263500,3/23/1966,896,A
USGS,8263500,3/24/1966,824,A
USGS,8263500,3/25/1966,743,A
USGS,8263500,3/26/1966,715,A
USGS,8263500,3/27/1966,715,A
USGS,8263500,3/28/1966,708,A
USGS,8263500,3/29/1966,743,A
USGS,8263500,3/30/1966,794,A
USGS,8263500,3/31/1966,830,A
USGS,8263500,4/1/1966,824,A
USGS,8263500,4/2/1966,863,A
USGS,8263500,4/3/1966,960,A
USGS,8263500,4/4/1966,1030,A
USGS,8263500,4/5/1966,985,A
USGS,8263500,4/6/1966,908,A
USGS,8263500,4/7/1966,827,A
USGS,8263500,4/8/1966,715,A
USGS,8263500,4/9/1966,658,A
USGS,8263500,4/10/1966,655,A
USGS,8263500,4/11/1966,682,A
USGS,8263500,4/12/1966,740,A
USGS,8263500,4/13/1966,749,A
USGS,8263500,4/14/1966,720,A
USGS,8263500,4/15/1966,652,A
USGS,8263500,4/16/1966,569,A
USGS,8263500,4/17/1966,546,A
USGS,8263500,4/18/1966,564,A
USGS,8263500,4/19/1966,670,A
USGS,8263500,4/20/1966,800,A
USGS,8263500,4/21/1966,824,A
USGS,8263500,4/22/1966,692,A
USGS,8263500,4/23/1966,542,A
USGS,8263500,4/24/1966,452,A
USGS,8263500,4/25/1966,399,A
USGS,8263500,4/26/1966,382,A
USGS,8263500,4/27/1966,344,A
USGS,8263500,4/28/1966,410,A
USGS,8263500,4/29/1966,517,A
USGS,8263500,4/30/1966,546,A
USGS,8263500,5/1/1966,551,A
USGS,8263500,5/2/1966,640,A
USGS,8263500,5/3/1966,728,A
USGS,8263500,5/4/1966,728,A
USGS,8263500,5/5/1966,740,A
USGS,8263500,5/6/1966,764,A
USGS,8263500,5/7/1966,788,A
USGS,8263500,5/8/1966,957,A
USGS,8263500,5/9/1966,1060,A
USGS,8263500,5/10/1966,1150,A
USGS,8263500,5/11/1966,1340,A
USGS,8263500,5/12/1966,1270,A
USGS,8263500,5/13/1966,1010,A
USGS,8263500,5/14/1966,812,A
USGS,8263500,5/15/1966,690,A
USGS,8263500,5/16/1966,597,A
USGS,8263500,5/17/1966,524,A
USGS,8263500,5/18/1966,444,A
USGS,8263500,5/19/1966,399,A
USGS,8263500,5/20/1966,382,A
USGS,8263500,5/21/1966,353,A
USGS,8263500,5/22/1966,346,A
USGS,8263500,5/23/1966,341,A
USGS,8263500,5/24/1966,399,A
USGS,8263500,5/25/1966,509,A
USGS,8263500,5/26/1966,662,A
USGS,8263500,5/27/1966,746,A
USGS,8263500,5/28/1966,722,A
USGS,8263500,5/29/1966,658,A
USGS,8263500,5/30/1966,621,A
USGS,8263500,5/31/1966,638,A
USGS,8263500,6/1/1966,708,A
USGS,8263500,6/2/1966,929,A
USGS,8263500,6/3/1966,1110,A
USGS,8263500,6/4/1966,1020,A
USGS,8263500,6/5/1966,857,A
USGS,8263500,6/6/1966,752,A
USGS,8263500,6/7/1966,672,A
USGS,8263500,6/8/1966,578,A
USGS,8263500,6/9/1966,496,A
USGS,8263500,6/10/1966,444,A
USGS,8263500,6/11/1966,393,A
USGS,8263500,6/12/1966,364,A
USGS,8263500,6/13/1966,366,A
USGS,8263500,6/14/1966,338,A
USGS,8263500,6/15/1966,298,A
USGS,8263500,6/16/1966,269,A
USGS,8263500,6/17/1966,252,A
USGS,8263500,6/18/1966,236,A
USGS,8263500,6/19/1966,228,A
USGS,8263500,6/20/1966,224,A
USGS,8263500,6/21/1966,224,A
USGS,8263500,6/22/1966,228,A
USGS,8263500,6/23/1966,210,A
USGS,8263500,6/24/1966,206,A
USGS,8263500,6/25/1966,196,A
USGS,8263500,6/26/1966,193,A
USGS,8263500,6/27/1966,196,A
USGS,8263500,6/28/1966,204,A
USGS,8263500,6/29/1966,206,A
USGS,8263500,6/30/1966,203,A
USGS,8263500,7/1/1966,222,A
USGS,8263500,7/2/1966,222,A
USGS,8263500,7/3/1966,209,A
USGS,8263500,7/4/1966,199,A
USGS,8263500,7/5/1966,197,A
USGS,8263500,7/6/1966,202,A
USGS,8263500,7/7/1966,190,A
USGS,8263500,7/8/1966,176,A
USGS,8263500,7/9/1966,170,A
USGS,8263500,7/10/1966,165,A
USGS,8263500,7/11/1966,160,A
USGS,8263500,7/12/1966,151,A
USGS,8263500,7/13/1966,139,A
USGS,8263500,7/14/1966,132,A
USGS,8263500,7/15/1966,125,A
USGS,8263500,7/16/1966,115,A
USGS,8263500,7/17/1966,110,A
USGS,8263500,7/18/1966,111,A
USGS,8263500,7/19/1966,125,A
USGS,8263500,7/20/1966,124,A
USGS,8263500,7/21/1966,116,A
USGS,8263500,7/22/1966,120,A
USGS,8263500,7/23/1966,115,A
USGS,8263500,7/24/1966,110,A
USGS,8263500,7/25/1966,105,A
USGS,8263500,7/26/1966,94,A
USGS,8263500,7/27/1966,122,A
USGS,8263500,7/28/1966,95,A
USGS,8263500,7/29/1966,90,A
USGS,8263500,7/30/1966,117,A
USGS,8263500,7/31/1966,99,A
USGS,8263500,8/1/1966,86,A
USGS,8263500,8/2/1966,126,A
USGS,8263500,8/3/1966,101,A
USGS,8263500,8/4/1966,162,A
USGS,8263500,8/5/1966,155,A
USGS,8263500,8/6/1966,173,A
USGS,8263500,8/7/1966,228,A
USGS,8263500,8/8/1966,235,A
USGS,8263500,8/9/1966,228,A
USGS,8263500,8/10/1966,204,A
USGS,8263500,8/11/1966,184,A
USGS,8263500,8/12/1966,163,A
USGS,8263500,8/13/1966,145,A
USGS,8263500,8/14/1966,129,A
USGS,8263500,8/15/1966,121,A
USGS,8263500,8/16/1966,129,A
USGS,8263500,8/17/1966,198,A
USGS,8263500,8/18/1966,174,A
USGS,8263500,8/19/1966,144,A
USGS,8263500,8/20/1966,138,A
USGS,8263500,8/21/1966,131,A
USGS,8263500,8/22/1966,124,A
USGS,8263500,8/23/1966,119,A
USGS,8263500,8/24/1966,118,A
USGS,8263500,8/25/1966,120,A
USGS,8263500,8/26/1966,117,A
USGS,8263500,8/27/1966,114,A
USGS,8263500,8/28/1966,107,A
USGS,8263500,8/29/1966,99,A
USGS,8263500,8/30/1966,92,A
USGS,8263500,8/31/1966,88,A
USGS,8263500,9/1/1966,84,A
USGS,8263500,9/2/1966,82,A
USGS,8263500,9/3/1966,84,A
USGS,8263500,9/4/1966,84,A
USGS,8263500,9/5/1966,85,A
USGS,8263500,9/6/1966,88,A
USGS,8263500,9/7/1966,90,A
USGS,8263500,9/8/1966,90,A
USGS,8263500,9/9/1966,88,A
USGS,8263500,9/10/1966,85,A
USGS,8263500,9/11/1966,88,A
USGS,8263500,9/12/1966,92,A
USGS,8263500,9/13/1966,93,A
USGS,8263500,9/14/1966,94,A
USGS,8263500,9/15/1966,93,A
USGS,8263500,9/16/1966,93,A
USGS,8263500,9/17/1966,98,A
USGS,8263500,9/18/1966,105,A
USGS,8263500,9/19/1966,105,A
USGS,8263500,9/20/1966,104,A
USGS,8263500,9/21/1966,106,A
USGS,8263500,9/22/1966,102,A
USGS,8263500,9/23/1966,94,A
USGS,8263500,9/24/1966,89,A
USGS,8263500,9/25/1966,87,A
USGS,8263500,9/26/1966,84,A
USGS,8263500,9/27/1966,77,A
USGS,8263500,9/28/1966,75,A
USGS,8263500,9/29/1966,74,A
USGS,8263500,9/30/1966,74,A
USGS,8263500,10/1/1966,72,A
USGS,8263500,10/2/1966,69,A
USGS,8263500,10/3/1966,69,A
USGS,8263500,10/4/1966,73,A
USGS,8263500,10/5/1966,76,A
USGS,8263500,10/6/1966,74,A
USGS,8263500,10/7/1966,77,A
USGS,8263500,10/8/1966,85,A
USGS,8263500,10/9/1966,84,A
USGS,8263500,10/10/1966,83,A
USGS,8263500,10/11/1966,87,A
USGS,8263500,10/12/1966,111,A
USGS,8263500,10/13/1966,112,A
USGS,8263500,10/14/1966,104,A
USGS,8263500,10/15/1966,99,A
USGS,8263500,10/16/1966,97,A
USGS,8263500,10/17/1966,104,A
USGS,8263500,10/18/1966,116,A
USGS,8263500,10/19/1966,128,A
USGS,8263500,10/20/1966,136,A
USGS,8263500,10/21/1966,141,A
USGS,8263500,10/22/1966,150,A
USGS,8263500,10/23/1966,151,A
USGS,8263500,10/24/1966,149,A
USGS,8263500,10/25/1966,156,A
USGS,8263500,10/26/1966,161,A
USGS,8263500,10/27/1966,159,A
USGS,8263500,10/28/1966,152,A
USGS,8263500,10/29/1966,139,A
USGS,8263500,10/30/1966,158,A
USGS,8263500,10/31/1966,156,A
USGS,8263500,11/1/1966,153,A
USGS,8263500,11/2/1966,149,A
USGS,8263500,11/3/1966,190,A
USGS,8263500,11/4/1966,524,A
USGS,8263500,11/5/1966,685,A
USGS,8263500,11/6/1966,735,A
USGS,8263500,11/7/1966,758,A
USGS,8263500,11/8/1966,794,A
USGS,8263500,11/9/1966,815,A
USGS,8263500,11/10/1966,842,A
USGS,8263500,11/11/1966,845,A
USGS,8263500,11/12/1966,860,A
USGS,8263500,11/13/1966,863,A
USGS,8263500,11/14/1966,875,A
USGS,8263500,11/15/1966,884,A
USGS,8263500,11/16/1966,902,A
USGS,8263500,11/17/1966,899,A
USGS,8263500,11/18/1966,628,A
USGS,8263500,11/19/1966,477,A
USGS,8263500,11/20/1966,438,A
USGS,8263500,11/21/1966,416,A
USGS,8263500,11/22/1966,401,A
USGS,8263500,11/23/1966,426,A
USGS,8263500,11/24/1966,392,A
USGS,8263500,11/25/1966,405,A
USGS,8263500,11/26/1966,407,A
USGS,8263500,11/27/1966,399,A
USGS,8263500,11/28/1966,380,A
USGS,8263500,11/29/1966,364,A
USGS,8263500,11/30/1966,348,A
USGS,8263500,12/1/1966,341,A
USGS,8263500,12/2/1966,357,A
USGS,8263500,12/3/1966,375,A
USGS,8263500,12/4/1966,373,A
USGS,8263500,12/5/1966,366,A
USGS,8263500,12/6/1966,359,A
USGS,8263500,12/7/1966,375,A
USGS,8263500,12/8/1966,388,A
USGS,8263500,12/9/1966,485,A
USGS,8263500,12/10/1966,330,A
USGS,8263500,12/11/1966,268,A
USGS,8263500,12/12/1966,230,A
USGS,8263500,12/13/1966,260,A
USGS,8263500,12/14/1966,281,A
USGS,8263500,12/15/1966,289,A
USGS,8263500,12/16/1966,298,A
USGS,8263500,12/17/1966,285,A
USGS,8263500,12/18/1966,274,A
USGS,8263500,12/19/1966,285,A
USGS,8263500,12/20/1966,305,A
USGS,8263500,12/21/1966,312,A
USGS,8263500,12/22/1966,297,A
USGS,8263500,12/23/1966,281,A
USGS,8263500,12/24/1966,257,A
USGS,8263500,12/25/1966,224,A
USGS,8263500,12/26/1966,207,A
USGS,8263500,12/27/1966,269,A
USGS,8263500,12/28/1966,242,A
USGS,8263500,12/29/1966,229,A
USGS,8263500,12/30/1966,223,A
USGS,8263500,12/31/1966,213,A
USGS,8263500,1/1/1967,202,A
USGS,8263500,1/2/1967,199,A
USGS,8263500,1/3/1967,204,A
USGS,8263500,1/4/1967,206,A
USGS,8263500,1/5/1967,213,A
USGS,8263500,1/6/1967,216,A
USGS,8263500,1/7/1967,216,A
USGS,8263500,1/8/1967,216,A
USGS,8263500,1/9/1967,214,A
USGS,8263500,1/10/1967,211,A
USGS,8263500,1/11/1967,204,A
USGS,8263500,1/12/1967,202,A
USGS,8263500,1/13/1967,206,A
USGS,8263500,1/14/1967,211,A
USGS,8263500,1/15/1967,214,A
USGS,8263500,1/16/1967,220,A
USGS,8263500,1/17/1967,230,A
USGS,8263500,1/18/1967,238,A
USGS,8263500,1/19/1967,232,A
USGS,8263500,1/20/1967,236,A
USGS,8263500,1/21/1967,240,A
USGS,8263500,1/22/1967,240,A
USGS,8263500,1/23/1967,247,A
USGS,8263500,1/24/1967,235,A
USGS,8263500,1/25/1967,252,A
USGS,8263500,1/26/1967,265,A
USGS,8263500,1/27/1967,273,A
USGS,8263500,1/28/1967,268,A
USGS,8263500,1/29/1967,266,A
USGS,8263500,1/30/1967,274,A
USGS,8263500,1/31/1967,279,A
USGS,8263500,2/1/1967,289,A
USGS,8263500,2/2/1967,282,A
USGS,8263500,2/3/1967,271,A
USGS,8263500,2/4/1967,284,A
USGS,8263500,2/5/1967,295,A
USGS,8263500,2/6/1967,287,A
USGS,8263500,2/7/1967,253,A
USGS,8263500,2/8/1967,302,A
USGS,8263500,2/9/1967,290,A
USGS,8263500,2/10/1967,292,A
USGS,8263500,2/11/1967,290,A
USGS,8263500,2/12/1967,289,A
USGS,8263500,2/13/1967,281,A
USGS,8263500,2/14/1967,287,A
USGS,8263500,2/15/1967,290,A
USGS,8263500,2/16/1967,289,A
USGS,8263500,2/17/1967,300,A
USGS,8263500,2/18/1967,302,A
USGS,8263500,2/19/1967,302,A
USGS,8263500,2/20/1967,302,A
USGS,8263500,2/21/1967,309,A
USGS,8263500,2/22/1967,305,A
USGS,8263500,2/23/1967,305,A
USGS,8263500,2/24/1967,320,A
USGS,8263500,2/25/1967,320,A
USGS,8263500,2/26/1967,336,A
USGS,8263500,2/27/1967,353,A
USGS,8263500,2/28/1967,382,A
USGS,8263500,3/1/1967,422,A
USGS,8263500,3/2/1967,444,A
USGS,8263500,3/3/1967,489,A
USGS,8263500,3/4/1967,492,A
USGS,8263500,3/5/1967,479,A
USGS,8263500,3/6/1967,377,A
USGS,8263500,3/7/1967,282,A
USGS,8263500,3/8/1967,344,A
USGS,8263500,3/9/1967,348,A
USGS,8263500,3/10/1967,393,A
USGS,8263500,3/11/1967,386,A
USGS,8263500,3/12/1967,362,A
USGS,8263500,3/13/1967,305,A
USGS,8263500,3/14/1967,285,A
USGS,8263500,3/15/1967,261,A
USGS,8263500,3/16/1967,246,A
USGS,8263500,3/17/1967,230,A
USGS,8263500,3/18/1967,220,A
USGS,8263500,3/19/1967,214,A
USGS,8263500,3/20/1967,217,A
USGS,8263500,3/21/1967,210,A
USGS,8263500,3/22/1967,232,A
USGS,8263500,3/23/1967,217,A
USGS,8263500,3/24/1967,213,A
USGS,8263500,3/25/1967,206,A
USGS,8263500,3/26/1967,202,A
USGS,8263500,3/27/1967,186,A
USGS,8263500,3/28/1967,182,A
USGS,8263500,3/29/1967,176,A
USGS,8263500,3/30/1967,156,A
USGS,8263500,3/31/1967,153,A
USGS,8263500,4/1/1967,147,A
USGS,8263500,4/2/1967,147,A
USGS,8263500,4/3/1967,148,A
USGS,8263500,4/4/1967,142,A
USGS,8263500,4/5/1967,135,A
USGS,8263500,4/6/1967,133,A
USGS,8263500,4/7/1967,129,A
USGS,8263500,4/8/1967,129,A
USGS,8263500,4/9/1967,128,A
USGS,8263500,4/10/1967,118,A
USGS,8263500,4/11/1967,99,A
USGS,8263500,4/12/1967,101,A
USGS,8263500,4/13/1967,98,A
USGS,8263500,4/14/1967,101,A
USGS,8263500,4/15/1967,98,A
USGS,8263500,4/16/1967,107,A
USGS,8263500,4/17/1967,107,A
USGS,8263500,4/18/1967,105,A
USGS,8263500,4/19/1967,107,A
USGS,8263500,4/20/1967,107,A
USGS,8263500,4/21/1967,103,A
USGS,8263500,4/22/1967,105,A
USGS,8263500,4/23/1967,106,A
USGS,8263500,4/24/1967,104,A
USGS,8263500,4/25/1967,102,A
USGS,8263500,4/26/1967,99,A
USGS,8263500,4/27/1967,95,A
USGS,8263500,4/28/1967,89,A
USGS,8263500,4/29/1967,85,A
USGS,8263500,4/30/1967,79,A
USGS,8263500,5/1/1967,78,A
USGS,8263500,5/2/1967,81,A
USGS,8263500,5/3/1967,88,A
USGS,8263500,5/4/1967,90,A
USGS,8263500,5/5/1967,89,A
USGS,8263500,5/6/1967,89,A
USGS,8263500,5/7/1967,85,A
USGS,8263500,5/8/1967,84,A
USGS,8263500,5/9/1967,78,A
USGS,8263500,5/10/1967,78,A
USGS,8263500,5/11/1967,85,A
USGS,8263500,5/12/1967,108,A
USGS,8263500,5/13/1967,127,A
USGS,8263500,5/14/1967,107,A
USGS,8263500,5/15/1967,93,A
USGS,8263500,5/16/1967,94,A
USGS,8263500,5/17/1967,93,A
USGS,8263500,5/18/1967,98,A
USGS,8263500,5/19/1967,95,A
USGS,8263500,5/20/1967,88,A
USGS,8263500,5/21/1967,84,A
USGS,8263500,5/22/1967,91,A
USGS,8263500,5/23/1967,95,A
USGS,8263500,5/24/1967,87,A
USGS,8263500,5/25/1967,89,A
USGS,8263500,5/26/1967,199,A
USGS,8263500,5/27/1967,270,A
USGS,8263500,5/28/1967,428,A
USGS,8263500,5/29/1967,426,A
USGS,8263500,5/30/1967,399,A
USGS,8263500,5/31/1967,433,A
USGS,8263500,6/1/1967,353,A
USGS,8263500,6/2/1967,289,A
USGS,8263500,6/3/1967,267,A
USGS,8263500,6/4/1967,287,A
USGS,8263500,6/5/1967,348,A
USGS,8263500,6/6/1967,446,A
USGS,8263500,6/7/1967,595,A
USGS,8263500,6/8/1967,788,A
USGS,8263500,6/9/1967,760,A
USGS,8263500,6/10/1967,678,A
USGS,8263500,6/11/1967,555,A
USGS,8263500,6/12/1967,515,A
USGS,8263500,6/13/1967,429,A
USGS,8263500,6/14/1967,328,A
USGS,8263500,6/15/1967,269,A
USGS,8263500,6/16/1967,238,A
USGS,8263500,6/17/1967,237,A
USGS,8263500,6/18/1967,246,A
USGS,8263500,6/19/1967,246,A
USGS,8263500,6/20/1967,284,A
USGS,8263500,6/21/1967,344,A
USGS,8263500,6/22/1967,551,A
USGS,8263500,6/23/1967,658,A
USGS,8263500,6/24/1967,495,A
USGS,8263500,6/25/1967,384,A
USGS,8263500,6/26/1967,326,A
USGS,8263500,6/27/1967,297,A
USGS,8263500,6/28/1967,241,A
USGS,8263500,6/29/1967,193,A
USGS,8263500,6/30/1967,170,A
USGS,8263500,7/1/1967,159,A
USGS,8263500,7/2/1967,147,A
USGS,8263500,7/3/1967,139,A
USGS,8263500,7/4/1967,130,A
USGS,8263500,7/5/1967,123,A
USGS,8263500,7/6/1967,117,A
USGS,8263500,7/7/1967,119,A
USGS,8263500,7/8/1967,109,A
USGS,8263500,7/9/1967,107,A
USGS,8263500,7/10/1967,105,A
USGS,8263500,7/11/1967,105,A
USGS,8263500,7/12/1967,105,A
USGS,8263500,7/13/1967,115,A
USGS,8263500,7/14/1967,100,A
USGS,8263500,7/15/1967,100,A
USGS,8263500,7/16/1967,118,A
USGS,8263500,7/17/1967,117,A
USGS,8263500,7/18/1967,111,A
USGS,8263500,7/19/1967,138,A
USGS,8263500,7/20/1967,184,A
USGS,8263500,7/21/1967,259,A
USGS,8263500,7/22/1967,287,A
USGS,8263500,7/23/1967,235,A
USGS,8263500,7/24/1967,208,A
USGS,8263500,7/25/1967,183,A
USGS,8263500,7/26/1967,194,A
USGS,8263500,7/27/1967,184,A
USGS,8263500,7/28/1967,146,A
USGS,8263500,7/29/1967,143,A
USGS,8263500,7/30/1967,164,A
USGS,8263500,7/31/1967,156,A
USGS,8263500,8/1/1967,166,A
USGS,8263500,8/2/1967,297,A
USGS,8263500,8/3/1967,290,A
USGS,8263500,8/4/1967,268,A
USGS,8263500,8/5/1967,273,A
USGS,8263500,8/6/1967,253,A
USGS,8263500,8/7/1967,250,A
USGS,8263500,8/8/1967,235,A
USGS,8263500,8/9/1967,293,A
USGS,8263500,8/10/1967,293,A
USGS,8263500,8/11/1967,359,A
USGS,8263500,8/12/1967,542,A
USGS,8263500,8/13/1967,880,A
USGS,8263500,8/14/1967,902,A
USGS,8263500,8/15/1967,818,A
USGS,8263500,8/16/1967,818,A
USGS,8263500,8/17/1967,791,A
USGS,8263500,8/18/1967,682,A
USGS,8263500,8/19/1967,526,A
USGS,8263500,8/20/1967,430,A
USGS,8263500,8/21/1967,375,A
USGS,8263500,8/22/1967,334,A
USGS,8263500,8/23/1967,292,A
USGS,8263500,8/24/1967,249,A
USGS,8263500,8/25/1967,234,A
USGS,8263500,8/26/1967,200,A
USGS,8263500,8/27/1967,180,A
USGS,8263500,8/28/1967,179,A
USGS,8263500,8/29/1967,176,A
USGS,8263500,8/30/1967,167,A
USGS,8263500,8/31/1967,225,A
USGS,8263500,9/1/1967,162,A
USGS,8263500,9/2/1967,188,A
USGS,8263500,9/3/1967,220,A
USGS,8263500,9/4/1967,230,A
USGS,8263500,9/5/1967,232,A
USGS,8263500,9/6/1967,218,A
USGS,8263500,9/7/1967,220,A
USGS,8263500,9/8/1967,196,A
USGS,8263500,9/9/1967,175,A
USGS,8263500,9/10/1967,171,A
USGS,8263500,9/11/1967,170,A
USGS,8263500,9/12/1967,164,A
USGS,8263500,9/13/1967,164,A
USGS,8263500,9/14/1967,162,A
USGS,8263500,9/15/1967,155,A
USGS,8263500,9/16/1967,152,A
USGS,8263500,9/17/1967,149,A
USGS,8263500,9/18/1967,139,A
USGS,8263500,9/19/1967,138,A
USGS,8263500,9/20/1967,136,A
USGS,8263500,9/21/1967,141,A
USGS,8263500,9/22/1967,141,A
USGS,8263500,9/23/1967,134,A
USGS,8263500,9/24/1967,132,A
USGS,8263500,9/25/1967,128,A
USGS,8263500,9/26/1967,125,A
USGS,8263500,9/27/1967,116,A
USGS,8263500,9/28/1967,111,A
USGS,8263500,9/29/1967,114,A
USGS,8263500,9/30/1967,115,A
USGS,8263500,10/1/1967,118,A
USGS,8263500,10/2/1967,118,A
USGS,8263500,10/3/1967,115,A
USGS,8263500,10/4/1967,110,A
USGS,8263500,10/5/1967,110,A
USGS,8263500,10/6/1967,114,A
USGS,8263500,10/7/1967,118,A
USGS,8263500,10/8/1967,117,A
USGS,8263500,10/9/1967,121,A
USGS,8263500,10/10/1967,120,A
USGS,8263500,10/11/1967,116,A
USGS,8263500,10/12/1967,122,A
USGS,8263500,10/13/1967,113,A
USGS,8263500,10/14/1967,108,A
USGS,8263500,10/15/1967,101,A
USGS,8263500,10/16/1967,105,A
USGS,8263500,10/17/1967,107,A
USGS,8263500,10/18/1967,107,A
USGS,8263500,10/19/1967,106,A
USGS,8263500,10/20/1967,107,A
USGS,8263500,10/21/1967,112,A
USGS,8263500,10/22/1967,112,A
USGS,8263500,10/23/1967,107,A
USGS,8263500,10/24/1967,107,A
USGS,8263500,10/25/1967,107,A
USGS,8263500,10/26/1967,108,A
USGS,8263500,10/27/1967,108,A
USGS,8263500,10/28/1967,116,A
USGS,8263500,10/29/1967,141,A
USGS,8263500,10/30/1967,162,A
USGS,8263500,10/31/1967,164,A
USGS,8263500,11/1/1967,180,A
USGS,8263500,11/2/1967,218,A
USGS,8263500,11/3/1967,238,A
USGS,8263500,11/4/1967,448,A
USGS,8263500,11/5/1967,567,A
USGS,8263500,11/6/1967,462,A
USGS,8263500,11/7/1967,432,A
USGS,8263500,11/8/1967,418,A
USGS,8263500,11/9/1967,414,A
USGS,8263500,11/10/1967,403,A
USGS,8263500,11/11/1967,401,A
USGS,8263500,11/12/1967,401,A
